fitness_gain,fatigue_gain,fitness_decay,fatigue_decay
2.448520135761495,3.2234155353803726,15.97,8.55
2.4296813796221017,3.185834002818494,15.91,8.45
2.5139652233563403,3.2426347696867466,16.26,8.6
2.397327658693919,3.285858574573773,15.79,7.35
2.608299559281806,3.214248457827696,14.03,8.04
2.4428379945713563,3.088257948542101,15.49,8.5
2.332791438577565,3.107720360086454,15.58,8.32
2.4451525093284343,3.211702042904891,15.49,8.46
2.473768290731295,3.3625634815812475,15.32,7.44
2.460889274876447,3.262599175375146,15.96,7.7
2.372220007141506,3.123188026168969,16.35,8.69
2.420600011228222,3.2658624453972975,14.95,6.89
2.3952591705280595,3.1528960556390895,14.83,7.61
2.372911028109017,3.1357823771116826,16.03,8.13
2.378412535853644,3.3095866491852903,17.09,8.38
2.395169047053659,3.103169700890153,15.11,7.97
2.5217885083965648,3.3478350072339382,16.14,8.76
2.6339416026593314,3.305326187001964,15.34,7.86
2.3785229105710273,3.1606217348051793,16.36,8.46
2.466953483498389,3.207142782386732,15.66,8.27
2.3818649090863953,3.267106241008341,14.71,6.92
2.2139969235443133,2.939320208531355,15.64,7.72
2.5220207112271606,3.115257507238292,14.61,8.37
2.39912407436824,3.1763836383872333,15.33,8.16
2.457864936236444,3.2697985871489332,15.75,8.47
2.466269261963509,3.2984405700502952,17.56,8.97
2.4566941632350208,3.17300605597281,16.42,9.29
2.3965487253354207,3.1159264983797232,15.6,8.59
2.4823063205367557,3.279580295734236,16.53,8.95
2.4376639629348293,3.233382486117259,15.06,7.61
2.4033338109033293,3.0629869643678354,15.42,8.46
2.4239164717453,3.2304278361414696,18.28,9.5
2.653746579383864,3.3633820139214743,15.69,8.65
2.3879385814908236,3.0454785330924814,15.7,8.44
2.426121353626211,3.290061345563004,16.92,8.57
2.4554013380906516,3.192138902272626,16.39,8.9
2.5365172555685658,3.273078918172003,16.04,8.85
2.41278969684108,3.1453080542051866,15.71,8.1
2.4849287362123373,3.140425234669956,15.23,8.34
2.369011697688519,3.14490251277136,16.51,8.67
2.461506039855067,3.198972442407403,15.19,7.84
2.4757479944793173,3.162395805458552,13.76,6.7
2.502292807264128,3.1995463339222625,14.03,7.85
2.460161541208943,3.323276328405086,15.06,7.99
2.5583995773416905,3.444458583554562,14.23,6.97
2.394292380277704,3.285975208050449,15.52,7.29
2.4960350213725313,3.2885720961566123,15.78,8.09
2.4924940983184314,3.20167970722924,16.26,8.36
2.348884429314132,3.0480227675274545,15.26,7.89
2.4418735118014925,3.1854403742568405,14.85,7.71
2.485610879733216,3.0515638732142976,15.0,8.43
2.476530348014764,3.2963264287915313,17.52,9.31
2.445408153043135,3.267186830080527,14.91,7.58
2.456632577930393,3.211835432918911,15.43,8.14
2.4426986247780356,3.198635744860913,14.53,7.8
2.43519271895806,3.2280829361955807,16.1,8.42
2.383557188679403,3.164652091849488,15.63,8.19
2.388087817357523,3.180783489463551,16.74,8.7
2.365491025765041,3.031718280440519,14.78,7.95
2.498615287385406,3.261948220274452,14.75,7.91
2.4353041261153767,3.0645367887928523,14.28,8.18
2.4320273770507925,3.2447658667042405,14.27,7.39
2.4607150933403164,3.216530496398077,14.5,7.74
2.3865656622406615,3.126209767985871,18.1,9.33
2.497300181588832,3.2202318983953195,14.48,7.62
2.324551492348107,3.277636394065023,16.66,8.49
2.6040748492510954,3.3232867629590612,14.82,8.26
2.4712607261467547,3.2129116203066337,14.73,7.7
2.6262514248896505,3.329688685349795,14.77,7.5
2.4804045633086065,3.2145200785487935,15.68,8.98
2.4555759539710054,3.182145115300464,15.82,8.67
2.4888141816143245,3.3131613335488606,16.95,9.14
2.4699562050953467,3.2627040647163312,16.85,8.72
2.5641126004517543,3.360057438525235,16.41,8.81
2.420824684169483,3.1943991870843247,15.99,8.65
2.441457330960327,3.254868183309881,18.42,9.7
2.5115164947851065,3.2502164075962696,15.48,8.46
2.444159326257716,3.300030492160762,18.43,9.19
2.513705075750113,3.3177392964259713,16.15,8.37
2.2885829488986755,2.896148162805884,15.06,8.19
2.3342867875145945,3.0714630485257044,15.32,8.81
2.535003518355305,3.1175509029156245,14.9,8.76
2.5031879800020356,3.3282994942701887,15.89,7.54
2.5609411486024265,3.354790961497297,16.5,9.01
2.382994591855292,3.232179861926561,15.62,7.31
2.4720697135027656,3.2714666185918686,15.02,7.96
2.3807162969769204,3.156586411083759,14.62,7.33
2.555643920536626,3.3530285513031055,13.81,7.33
2.357270689509358,3.2036433030007303,15.82,7.97
2.484702072188598,3.213963967752595,16.54,8.67
2.3821433069792604,3.146915249884336,15.48,8.44
2.3636864913523694,3.1036169566667104,15.51,8.33
2.418086315034684,3.171366874549635,16.65,8.35
2.357643313379484,3.1459208538836148,15.59,7.92
2.4624641659981084,3.2954637456241445,14.94,7.36
2.4506717193647183,3.1215048189441177,14.96,8.32
2.558978842658388,3.2104915295011334,14.33,8.2
2.488462088146974,3.175374979728228,16.74,9.32
2.4090064487820837,3.1521771685996556,13.23,6.6
2.4815414701632377,3.265450724413144,16.12,8.04
2.388994924561636,3.0694323482633483,15.66,8.28
2.5500137479130727,3.21954863193012,14.67,8.22
2.3141870835130978,3.05294245112596,15.94,8.15
2.5183426737820316,3.35546321548184,15.84,7.96
2.5352258815727056,3.2404900620591657,15.44,8.33
2.3934728057092305,3.150194548912152,15.39,8.26
2.344561378369926,3.260990048202666,16.41,8.47
2.561865014971784,3.3587057898298,15.67,7.53
2.4465882186253225,3.2144546395516285,15.13,8.19
2.5035423322313743,3.245244152293411,13.68,7.32
2.505104456172282,3.123868844052859,14.09,7.81
2.4214812024652366,3.239898491812287,16.4,8.61
2.4368568010166958,3.168643036728289,15.96,8.69
2.2471044806891527,3.090664312423545,16.1,8.0
2.5001220260504557,3.3352628591383318,16.85,9.36
2.470746310546047,3.2784972608741274,16.16,8.45
2.5155184940591955,3.2531601024228105,15.71,8.41
2.3439087805825425,3.0417969537170886,13.57,7.33
2.4123472360265192,3.154921564086672,14.26,7.62
2.236773625065884,2.9816841430127408,18.02,9.45
2.428134951475659,3.2644677221568683,15.54,8.09
2.341483169756041,3.164026537968055,15.69,7.43
2.303500217034156,3.1300153291826764,16.61,8.74
2.5166070770168814,3.318047144264936,15.25,8.04
2.272330064115665,2.9780388608250883,14.47,7.54
2.351354598734396,3.178036811256037,16.47,8.17
2.2387324308436582,3.1169362806776566,17.09,7.98
2.4425041499860582,3.2823807905817546,15.43,7.59
2.487691712718173,3.1448099651968424,15.27,8.9
2.643503307342419,3.237543702631791,14.11,8.34
2.5032801599840466,3.3414823839361776,16.28,8.05
2.371295468652178,3.188534681322704,16.98,8.61
2.5422238865639297,3.2609307276732165,15.28,8.43
2.461455044351983,3.1878328607561746,14.82,7.67
2.2759452770608695,3.0531734603108243,16.72,8.78
2.4189631646427414,3.212444315662635,17.63,9.04
2.4068954761409307,3.2122729706459086,16.59,8.61
2.5276956944310323,3.2603216163202764,14.86,7.92
2.446157082276074,3.22951887149075,14.64,7.68
2.4768194880622367,3.349354157843907,16.19,8.23
2.5182193967614683,3.177442416370823,13.76,7.39
2.4470746479382526,3.265249204942376,17.6,9.06
2.4419403446066643,3.244252373158842,14.84,8.16
2.3560417387689494,3.078408557786659,14.83,7.48
2.500147618230461,3.3229537791553105,15.92,7.88
2.36831343814477,3.057352649079941,14.38,7.62
2.3523606160181787,3.099817791495878,16.76,8.58
2.3464635257510187,3.190137040143859,16.18,8.04
2.3476468632471463,3.180747362142664,16.97,8.92
2.5191314574881587,3.1583085980698717,14.41,8.48
2.4273335916177476,3.2163483504215433,15.04,7.62
2.3840340561821676,3.152968034324005,15.07,7.71
2.4295592414138754,3.2971025230586575,18.04,9.73
2.5955883109011832,3.330086424165115,15.83,8.94
2.4105610599765317,3.2430972295955547,17.55,9.18
2.4638801460306627,3.3077196298288523,16.23,7.75
2.5368862313935048,3.2377537273757064,14.62,8.24
2.425772441229491,3.0492036415378596,15.47,8.67
2.4717739690055076,3.149588594720399,16.51,9.18
2.5163340190281174,3.2503357071056005,16.16,8.71
2.440323888605427,3.203340452860009,17.04,9.31
2.3830456089006056,3.191601388633249,16.28,7.98
2.5414922373184394,3.1255943982821703,15.81,9.01
2.364191699307926,3.1339201243803085,15.62,7.86
2.381476606153521,3.1732528772627826,16.37,8.27
2.3270429930356795,3.0995434970635665,15.3,8.6
2.371729586242169,3.261882090016033,15.58,7.76
2.4845296203295066,3.223668354306872,14.82,7.56
2.524883770828957,3.260086360364829,17.37,9.29
2.563630888346259,3.370835206431977,13.96,7.38
2.4756176848798663,3.2483362297377147,14.17,7.19
2.357063008230856,3.1842290512333586,16.26,8.08
2.446856450300087,3.2057838041691116,15.13,8.06
2.5324705699129773,3.2654145907958307,14.65,7.25
2.4790531741577198,3.2795342864805836,15.69,8.4
2.5461026604426453,3.1824980972689962,12.98,7.19
2.3651934284624074,3.3035102281677133,18.43,8.93
2.2764689244962226,3.2528223282542057,16.81,7.99
2.4875312738468285,3.190722120827317,13.4,7.24
2.4367102431566066,3.3076495358377325,15.73,7.35
2.3230027265403046,3.1443622958333357,15.63,7.99
2.4750009406637528,3.1088815139523875,17.38,9.76
2.464675434283184,3.2869618808650056,15.4,8.0
2.4611831757568745,3.232876409860432,15.78,8.27
2.3218018402801985,3.240719439777101,16.22,7.87
2.478426406402252,3.124349876097192,14.21,7.73
2.458466937611215,3.18197680202524,16.21,8.71
2.3183356905970443,3.022522015970618,16.57,9.02
2.3117457653838915,3.077706447168561,16.73,8.67
2.4653671124022654,3.1536372045696113,16.32,8.48
2.4898100471059332,3.2558551761614285,15.6,8.0
2.371674151966671,3.088833728557796,17.03,9.17
2.237443132036826,3.081504964629931,16.93,8.94
2.5110114636752177,3.1958345672929136,16.88,9.32
2.4247039588871275,3.283811272963809,14.91,8.02
2.4927951736234206,3.1317036064321155,14.48,7.86
2.4735575833428673,3.276761875444663,16.11,8.59
2.3474490212375003,3.0511797150262483,16.39,8.64
2.300406761943374,3.078583893361966,15.47,8.0
2.3010126016153847,3.058945104768318,16.82,8.92
2.370533481302278,3.1339849051411015,16.8,8.85
2.490286470849797,3.1846638839742667,16.24,8.85
2.4663205861194486,3.312198198424998,15.45,8.04
2.538105369108606,3.3099916451676727,15.17,8.08
2.3702971053195747,3.2142698260530485,15.41,7.26
2.459573327612049,3.2340375865809743,16.3,8.99
2.4164689537705555,3.2654097530708235,17.08,8.86
2.4330143719683357,3.161104581294938,14.63,7.93
2.3583672784905643,3.1363664357153205,15.46,7.31
2.4014497618015964,3.1584416732893983,16.01,7.78
2.523381739258111,3.1888397448213635,14.95,8.43
2.5578889586247007,3.3633420255381834,14.15,7.66
2.511664823540897,3.271693745049522,15.96,8.8
2.4561040809688426,3.192300771939786,16.5,8.88
2.3359287219131,3.208777000621962,16.87,8.76
2.411367255615866,3.1868980462269674,18.08,9.56
2.357578775108735,3.1168669080354494,14.04,7.27
2.3658266607568574,3.221765221833601,15.82,7.46
2.525939013474123,3.3142981393663145,17.24,9.01
2.5408432325301176,3.3767357259809847,15.47,7.86
2.4599983034849413,3.1966728673366553,15.65,8.74
2.3610505890979896,3.2268564589228084,16.45,8.39
2.4798334945679583,3.178563332928379,16.97,9.66
2.387911810864444,3.1117841251272798,15.38,7.88
2.444877746265581,3.2966684349752367,16.01,8.56
2.352959876769301,3.2377155056287203,16.82,8.45
2.3956782660227818,3.2245723548511553,14.06,6.77
2.4847198574706715,3.2431553658845287,15.53,7.7
2.2928613610028594,3.0622480995879062,17.39,8.99
2.433841621230106,3.144459028562987,14.81,7.91
2.4003476145183966,3.0930352351882533,14.72,8.31
2.381397456867027,3.119789151649144,16.22,8.66
2.53615046567476,3.383269929607452,17.65,9.57
2.2878420862997126,3.2046498867340274,18.35,9.14
2.4737708038354995,3.178665389072874,13.6,7.62
2.3961851266824565,3.196633253242868,14.11,7.43
2.503863315289519,3.134771534653764,14.71,7.68
2.43741387364857,3.22587148538513,14.96,8.02
2.3506219382398688,3.142856023248669,15.99,8.12
2.379849551582731,3.1568338356237797,15.54,8.61
2.496343472072652,3.219960318827076,14.69,7.9
2.5263984999809552,3.4167496958923538,17.74,9.12
2.4736285894225403,3.2017013046582603,16.9,8.74
2.285384115123845,3.1999381029220904,16.87,8.16
2.536223776698875,3.196642845187047,15.1,8.82
2.4607161261064108,3.2820104752646073,16.61,8.35
2.523145171103126,3.2471804037293204,14.01,7.87
2.390714987012934,3.060059335743327,15.38,8.28
2.499067762918055,3.2402981351099736,15.59,8.09
2.4193378302891007,3.211632514559474,15.1,7.18
2.4902873671871775,3.3039945595935762,14.97,7.82
2.3825340724986503,3.1828108281299627,15.74,7.74
2.3901759727706797,3.1878866921619187,16.52,8.47
2.410939323100397,3.0652434967407505,13.75,7.09
2.445305720838999,3.3321936765277065,15.25,8.07
2.5460182013613233,3.204448633171456,15.87,8.49
2.3836810470572045,3.1787439925545096,16.97,8.16
2.308937977872211,3.1724453057535986,14.95,7.52
2.4263529795482883,3.315091428185778,17.69,9.01
2.3956089947846757,3.1342081693408277,17.47,9.63
2.417921337032807,3.277587121742611,15.58,7.96
2.3776789914097463,3.0939022428376095,14.78,8.37
2.4775163671507174,3.275694850077272,14.64,7.4
2.529732790684698,3.26722460962853,13.97,7.27
2.3932001831579157,3.158750794474111,15.18,7.11
2.341551416274371,3.2108845512016653,16.0,7.93
2.5143467824813714,3.3600080310736637,14.62,7.53
2.538350019375007,3.212651406071643,14.85,8.62
2.4501967573972308,3.3504744282948513,15.16,8.18
2.42325840301019,3.2103675815331796,16.8,9.12
2.420878851001196,3.2895268392446373,16.33,8.76
2.432661797319004,3.138617277553057,15.27,7.93
2.4631879233239418,3.2170787653688784,15.1,7.93
2.379392585757151,3.2535075381209686,16.52,8.48
2.458206591740262,3.3179610799553876,14.95,6.9
2.589872994860134,3.2073132337959227,16.18,9.27
2.4932869975942595,3.34641529810324,15.67,7.9
2.3857354139281,3.2552635042498683,16.93,8.55
2.3807884474187238,3.162992031350892,15.15,8.02
2.454743295429468,3.101289681727152,15.48,8.27
2.485647649674229,3.2893173328312106,14.06,7.13
2.4727827686904953,3.2253999535589095,15.67,8.28
2.4610409883635556,3.0721289966314425,13.59,7.79
2.5247666317722666,3.2301412993970855,15.81,8.91
2.458312535509495,3.205769693568064,15.54,8.01
2.437234088959454,3.252794944249164,17.68,9.59
2.382867674203625,3.188939238838742,14.32,6.96
2.4381901217114947,3.129366886204133,17.38,9.69
2.5523761201348036,3.2569135304605097,16.05,8.85
2.473825632493979,3.2288171883882564,17.11,9.38
2.4380683146193927,3.2618775094103007,17.04,9.19
2.3594130520812144,3.16699734656985,15.98,8.22
2.4806971809450515,3.224971254503162,15.99,8.26
2.4436607852870806,3.220893742053058,15.76,7.99
2.49772454071007,3.2853770198134242,15.04,8.01
2.259354247003425,3.0792486520423625,16.05,8.1
2.4218525933419746,3.206554441933442,16.99,8.88
2.368071487808222,3.245220587774674,15.88,8.27
2.4332494707759325,3.1928088807519925,15.5,8.67
2.5422499872393,3.2948389078209352,15.54,8.31
2.578471843516015,3.3208531129879977,15.76,7.85
2.599683210728021,3.3688179082773284,15.38,8.13
2.4475624653806647,3.382174975923078,16.66,8.1
2.4925513431950206,3.3993883633835678,15.29,7.55
2.503959154369477,3.2167686916697282,15.86,8.4
2.446708792229758,3.143424108073199,16.67,8.56
2.5585560905981564,3.257593121352361,14.89,8.29
2.4630978916218043,3.260183714426309,16.84,8.77
2.4805853438186745,3.240238507596668,16.47,8.88
2.550219165278216,3.207902227989834,15.2,8.66
2.358416332080221,3.0845845727069165,17.4,9.37
2.449718742290135,3.2105509813943836,16.58,9.19
2.4116413372873002,3.1988816302987546,17.67,9.73
2.3070485866046604,2.948637201373434,13.81,7.52
2.414437997502268,3.186526181903902,14.36,7.02
2.323587473345044,3.1940375851907317,17.14,8.32
2.5515233390175784,3.1654062669357734,14.09,8.05
2.4037848915031277,3.1804040760784886,16.09,8.56
2.495168244201391,3.1571955073476814,16.3,9.02
2.4568586663066436,3.29858523425658,16.91,8.24
2.467045131180594,3.2892860233089802,15.68,7.69
2.5295815777675505,3.262854399671158,16.53,9.19
2.4094129838461704,3.1845466442764883,16.56,9.01
2.496853775066653,3.2381190942568856,15.13,8.46
2.6078338175301097,3.231236745556691,14.4,7.77
2.4314438803888154,3.100706019056831,13.29,6.53
2.459883076520309,3.3153079064501827,17.1,8.46
2.323307398519202,3.1468967101155756,16.73,8.25
2.3107988648093714,3.1873862904638384,15.87,7.77
2.423251426090745,3.321754371104289,16.79,8.15
2.3934893088248814,3.1231969648698374,16.25,8.62
2.3842135955322945,3.1203749467288686,15.82,8.52
2.3601848817142494,3.087202096915286,15.53,7.42
2.435028794724606,3.2290658047133887,15.59,7.68
2.506873732177045,3.2388868349371114,13.31,7.04
2.4478986277451593,3.128928368207633,13.99,7.56
2.5873671424551263,3.2267983538835217,13.88,7.72
2.516738361765489,3.2831777704235194,14.94,7.79
2.316622338873213,3.2251448497403947,16.87,7.32
2.4193518550377253,3.2926213255366763,15.95,7.76
2.473040037263106,3.2200842648237993,13.7,7.38
2.335275510296851,3.0823945581356345,14.57,7.47
2.435569965245708,3.202850237605341,17.48,9.24
2.438085809887681,3.1981713406340315,15.92,8.47
2.456739407539553,3.157834338988292,16.18,8.8
2.4194976750700645,3.178892979202423,13.74,7.11
2.3693717974482924,3.0475386912101112,15.56,9.11
2.3450350362490497,3.18136116821934,14.99,8.08
2.5073988107055514,3.2647953681438833,17.49,9.53
2.358905500275651,3.1353521395503203,16.14,8.01
2.4187470476738273,3.2777184790470333,15.94,7.94
2.3691724519037134,3.3510593916262534,16.72,8.09
2.5104109170310376,3.3343315269555296,15.65,8.54
2.499520324236758,3.307513825529446,16.38,9.52
2.3912487987130984,3.3100862832745754,16.07,7.56
2.353561651547389,3.226764588968606,16.91,8.4
2.3116883521895906,3.166315353541479,16.56,8.91
2.2903891463375117,3.0961726456967904,16.42,8.34
2.432551575840775,3.237053737878578,14.88,7.78
2.4222965036524675,3.1490475414823162,16.17,8.06
2.4410805037598475,3.110135930268555,15.57,8.58
2.418809059895864,3.196050559256428,15.22,7.6
2.456786131117061,3.1535717144119526,15.89,8.45
2.4688049896905877,3.186341727100737,15.28,8.02
2.477820050549969,3.285969394112129,16.57,8.89
2.237334168356356,3.121774916670259,17.91,8.56
2.412574919230109,3.1557721991144967,14.48,7.57
2.398725875592213,3.2418852308054538,16.3,8.24
2.5137127671518797,3.3257492851870207,15.1,7.9
2.658060016878847,3.385861442900157,15.73,8.67
2.654317853824385,3.373999369782351,15.44,8.6
2.4123989006907167,3.240330224813038,16.87,9.01
2.4259775151956817,3.222473702116655,15.08,7.95
2.516655490474994,3.2468659758237073,15.7,8.38
2.3426616934327615,3.2623393016895856,16.73,7.93
2.425107331986118,3.156924834014605,14.03,7.42
2.4577071358879716,3.142639762734822,16.54,9.34
2.3195441626329365,3.049298867069435,15.22,8.09
2.384565530310827,3.0596784410974385,15.88,8.74
2.485455304684292,3.264228888010523,14.48,7.39
2.46699353034938,3.232195011196985,14.82,7.96
2.443821305202621,3.241375863239713,16.48,8.44
2.4511460105479763,3.238470215583718,15.71,8.1
2.5665375115732303,3.378783732807712,13.8,6.38
2.457378573202207,3.2630513064606363,16.89,8.91
2.518906238336973,3.229823641287489,15.8,8.18
